0.012589253353555168,7.909298062413e16
0.019952620224416635,2.4442347024563997e17
0.03162277505500109,5.871272751336e17
0.05011872344968097,3.3753754901916e17
0.07943282067256584,9.210486517206e15
0.12589253353555171,1.8005270075909998e16
0.1995262022441664,1.5298221098579998e16
0.316227750550011,5.07102770574e15
0.5011872344968096,2.396529786665701e15
0.7943282067256582,1.0492641605663099e15
1.2589253353555168,6.661200153750001e14
1.9952620224416644,3.881526410439e14
3.1622775055001107,1.953284256186e14
5.011872344968096,9.015154867656002e13
7.943282067256584,4.2571577554506e13
12.589253353555165,1.2521052445631998e13
19.95262022441665,2.504210407962001e12
31.622775055001114,3.968909012724001e12
50.11872344968096,2.5042106168604e12
