0.012589253353555168,1.4643120870615e17
0.019952620224416635,4.2901884935099994e17
0.03162277505500109,5.368233749238001e18
0.05011872344968097,1.1588663071377e18
0.07943282067256584,8.0362365618873e17
0.12589253353555171,2.4263051980769997e17
0.1995262022441664,3.91603557885e17
0.316227750550011,8.328252735762e16
0.5011872344968096,4.3898807894319016e16
0.7943282067256582,1.5979368079076998e16
1.2589253353555168,5.469195823359001e15
1.9952620224416644,1.5626273724357e15
3.1622775055001107,5.30892564879e14
5.011872344968096,1.4774841801216e14
7.943282067256584,2.0033682252558e13
12.589253353555165,1.0016841254633998e13
