0.31622776601683794,7.312438550062779e8
0.5011872336272722,3.1372720230914507e9
0.7943282347242815,1.0461504828880138e10
1.2589254117941675,2.8318007997904408e10
1.9952623149688797,4.367412895303625e10
3.1622776601683795,3.535917866627131e10
5.011872336272725,1.678322589796667e10
7.943282347242818,5.425357633917546e9
12.589254117941675,1.1912198283166785e9
19.952623149688797,2.476793702440619e8
31.622776601683793,4.717702290363084e7
50.11872336272725,0.
79.43282347242821,0.
125.89254117941675,0.
199.52623149688807,0.
316.22776601683796,0.
501.18723362727246,0.
794.3282347242822,0.
