0.31622776601683794,0.
0.5011872336272722,0.
0.7943282347242815,0.
1.2589254117941675,0.
1.9952623149688797,143240.88119151772
3.1622776601683795,143240.88119151772
5.011872336272725,787824.8465533475
7.943282347242818,3.008058505021872e6
12.589254117941675,9.812000361618964e6
19.952623149688797,2.578335861447319e7
31.622776601683793,7.634738967507894e7
50.11872336272725,2.2968675299059865e8
79.43282347242821,3.760073131277341e7
125.89254117941675,644583.9653618297
199.52623149688807,71620.44059575886
316.22776601683796,214861.32178727657
501.18723362727246,0.
794.3282347242822,0.
